transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
577,4.051968,2.634752,1.38752,4.022272
578,3.955712,2.432,1.49504,3.92704
579,3.964928,2.548736,1.386496,3.935232
580,3.933184,2.413568,1.490944,3.904512
581,3.813376,2.368512,1.410048,3.77856
582,3.698688,2.302976,1.366016,3.668992
583,4.145152,2.594816,1.52064,4.115456
584,3.70688,2.305024,1.374208,3.679232
585,4.630528,3.2,1.40288,4.60288
586,3.712,2.292736,1.389568,3.682304
587,4.446208,3.004416,1.412096,4.416512
588,4.36224,2.956288,1.378304,4.334592
589,7.356416,4.43392,2.893824,7.327744
590,4.303872,2.883584,1.390592,4.274176
591,4.137984,2.607104,1.502208,4.109312
592,3.982336,2.56512,1.389568,3.954688
593,3.981312,2.448384,1.504256,3.95264
594,3.926016,2.49856,1.39776,3.89632
595,3.817472,2.407424,1.381376,3.7888
596,4.467712,3.039232,1.399808,4.43904
597,7.870464,4.220928,3.615744,7.836672
598,4.235264,2.818048,1.388544,4.206592
599,4.004864,2.54976,1.425408,3.975168
600,4.393984,2.955264,1.410048,4.365312
601,3.91168,2.470912,1.41312,3.884032
602,4.513792,3.080192,1.403904,4.484096
603,3.879936,2.460672,1.391616,3.852288
604,3.995648,2.563072,1.403904,3.966976
605,4.072448,2.532352,1.511424,4.043776
606,3.992576,2.548736,1.414144,3.96288
607,4.570112,3.147776,1.393664,4.54144
608,3.741696,2.323456,1.388544,3.712
609,3.867648,2.423808,1.415168,3.838976
610,4.104192,2.573312,1.502208,4.07552
611,4.018176,2.589696,1.400832,3.990528
612,3.888128,2.443264,1.416192,3.859456
613,3.858432,2.335744,1.492992,3.828736
614,9.34912,4.542464,4.77696,9.319424
615,4.405248,2.853888,1.517568,4.371456
616,3.9168,2.481152,1.405952,3.887104
617,3.774464,2.310144,1.435648,3.745792
618,4.42368,2.869248,1.52576,4.395008
619,4.051968,2.625536,1.39776,4.023296
620,3.954688,2.512896,1.412096,3.924992
621,4.586496,3.152896,1.404928,4.557824
622,3.7888,2.312192,1.447936,3.760128
623,7.524352,4.202496,3.293184,7.49568
624,3.87584,2.430976,1.416192,3.847168
625,3.883008,2.343936,1.5104,3.854336
626,4.676608,3.214336,1.4336,4.647936
