transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
543,4.937728,3.958784,0.966656,4.92544
544,5.009408,4.042752,0.953344,4.996096
545,5.028864,4.023296,0.992256,5.015552
546,4.959232,3.979264,0.96768,4.946944
547,4.954112,3.972096,0.968704,4.9408
548,4.950016,3.945472,0.991232,4.936704
549,4.9152,3.93216,0.969728,4.901888
550,6.412288,4.519936,1.880064,6.4
551,4.975616,3.982336,0.980992,4.963328
552,5.024768,4.035584,0.97792,5.013504
553,4.980736,3.994624,0.973824,4.968448
554,4.911104,3.9168,0.982016,4.898816
555,5.044224,4.043776,0.989184,5.03296
556,4.922368,3.939328,0.969728,4.909056
557,4.9408,3.95776,0.971776,4.929536
558,5.015552,4.025344,0.97792,5.003264
559,5.839872,3.909632,1.916928,5.82656
560,5.02272,4.03456,0.974848,5.009408
561,5.001216,3.976192,1.012736,4.988928
562,4.994048,3.966976,1.01376,4.980736
563,5.046272,4.005888,1.027072,5.03296
564,5.074944,4.03456,1.027072,5.061632
565,6.813696,4.946944,1.85344,6.800384
566,4.973568,3.938304,1.021952,4.960256
567,6.998016,5.049344,1.93536,6.984704
568,5.056512,4.021248,1.024,5.045248
569,5.085184,4.042752,1.02912,5.071872
570,5.026816,3.97312,1.040384,5.013504
571,5.01248,3.98336,1.016832,5.000192
572,5.105664,4.058112,1.03424,5.092352
573,5.123072,4.054016,1.055744,5.10976
574,5.023744,3.974144,1.036288,5.010432
575,5.02784,3.989504,1.025024,5.014528
576,6.867968,4.9664,1.888256,6.854656
577,5.06368,4.025344,1.025024,5.050368
578,5.173248,4.074496,1.08544,5.159936
579,5.178368,4.079616,1.08544,5.165056
580,5.134336,4.015104,1.104896,5.12
581,5.108736,4.006912,1.088512,5.095424
582,5.185536,4.08576,1.086464,5.172224
583,5.185536,4.077568,1.094656,5.172224
584,5.096448,3.98848,1.093632,5.082112
585,5.177344,4.081664,1.082368,5.164032
586,5.101568,3.994624,1.093632,5.088256
587,5.218304,4.115456,1.089536,5.204992
588,5.197824,4.092928,1.091584,5.184512
589,5.20192,4.082688,1.10592,5.188608
590,5.138432,4.030464,1.09568,5.126144
591,5.208064,4.094976,1.099776,5.194752
592,5.08928,3.981312,1.093632,5.074944
593,5.152768,4.045824,1.091584,5.137408
594,5.173248,4.038656,1.12128,5.159936
595,5.25824,4.052992,1.19296,5.245952
596,5.240832,4.074496,1.152,5.226496
597,5.215232,4.051968,1.149952,5.20192
598,5.31456,4.104192,1.196032,5.300224
599,5.254144,4.067328,1.17248,5.239808
600,5.280768,4.077568,1.188864,5.266432
601,6.432768,4.079616,2.338816,6.418432
602,5.206016,4.023296,1.168384,5.19168
603,5.272576,4.083712,1.175552,5.259264
604,5.318656,4.134912,1.170432,5.305344
605,5.284864,4.10112,1.170432,5.271552
606,5.257216,4.077568,1.166336,5.243904
607,5.271552,4.096,1.161216,5.257216
608,5.234688,4.056064,1.164288,5.220352
609,7.277568,5.144576,2.118656,7.263232
610,5.312512,4.134912,1.163264,5.298176
611,5.226496,4.023296,1.188864,5.21216
612,5.321728,4.13184,1.175552,5.307392
613,5.296128,4.114432,1.168384,5.282816
614,5.189632,4.01408,1.16224,5.17632
615,5.236736,4.062208,1.161216,5.223424
616,5.302272,4.113408,1.175552,5.28896
617,5.276672,4.097024,1.165312,5.262336
618,5.343232,4.128768,1.199104,5.327872
619,5.393408,4.10112,1.277952,5.379072
620,5.426176,4.148224,1.263616,5.41184
621,5.415936,4.118528,1.284096,5.402624
622,5.390336,4.102144,1.273856,5.376
623,5.445632,4.164608,1.267712,5.43232
624,5.433344,4.144128,1.27488,5.419008
625,5.36576,4.093952,1.258496,5.352448
